sponsor,effective_date,call_type,operator_tadig,operator_name,country_name,bparty_iso,bparty_prefix,bparty_name,currency,setup_charge,traffic_interval_1,traffic_interval_n,traffic_interval_unit,traffic_charge_1,traffic_charge_n,traffic_charge_unit
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"423",Liechtenstein,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"43",Austria,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"44","Local - UNITED KINGDOM, 101 [+GBR] [+GBR] [+GBR] [+GBR] [+GBR] [+GBR] [CFLCT: GBR,GBR,GBR,GBR,GBR,GBR,GBR,GBR,GBR]",GBP,,1,1,seconds,0.00000000000000000000,0.00000000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"441481",Back Home [+GGY] [+GGY],GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"441534",Jersey - Jersey [+JEY] [+JEY] [+JEY] [+JEY],GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"441624",Isle of Man,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"45",Denmark,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"46",Sweden,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"47",Norway,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"4779",Svalbard and Jan Mayen Islands,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"48",Poland,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"49",Germany,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"500",Falkland islands (Malvinas),GBP,,60,60,seconds,2.4150000000000000,2.4150000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"500282",South Georgia and the South Sandwich Islands,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"501",Belize,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"502",Guatemala,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"503",El Salvador,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"504",Honduras,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"505",Nicaragua,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"506",Costa Rica,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"507",Panama,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"508",St. Pierre and Miquelon,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"509",Haiti,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"51",Peru,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"52",Mexico,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"53",Cuba,GBP,,60,60,seconds,2.6450000000000000,2.6450000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"54",Argentina,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"55",Brazil,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"56",Chile,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"57",Colombia,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"58",Venezuela,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"590",Saint Barthelemy [+MAF],GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"5905908",Guadeloupe,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"59059099",Guadeloupe,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"590690",Guadeloupe,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"591",Bolivia,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"592",Guyana,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"593",Ecuador,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"594",French Guiana,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"595",Paraguay,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"596",Martinique,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"597",Suriname,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"598",Uruguay,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"599",Bonaire Saint Eustatius and Saba - St. Eustatius [+BES] [+BES],GBP,,1,1,seconds,2.6450000000000000,2.6450000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"5999",Curacao,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"60",Malaysia,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"61",Australia,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"6189162",Cocos (Keeling) islands,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"6189164",Christmas Island,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"62",Indonesia,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"63",Philippines,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"64",New Zealand,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"65",Singapore,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"66",Thailand,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"670",East timor,GBP,,60,60,seconds,2.4150000000000000,2.4150000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"672",Antarctica [+HMD],GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"6723",Norfolk Island - Norfolk Island,GBP,,1,1,seconds,2.4150000000000000,2.4150000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"673",Brunei Darussalam,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"674",Nauru,GBP,,60,60,seconds,2.4150000000000000,2.4150000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"675",Papua New Guinea,GBP,,60,60,seconds,2.4150000000000000,2.4150000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"676",Tonga,GBP,,60,60,seconds,2.4150000000000000,2.4150000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"677",Solomon islands,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"678",Vanuatu,GBP,,60,60,seconds,2.4150000000000000,2.4150000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"679",Fiji,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"680",Palau,GBP,,60,60,seconds,2.4150000000000000,2.4150000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"681",Wallis and Futuna islands,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"682",Cook Islands,GBP,,60,60,seconds,2.4150000000000000,2.4150000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"683",Niue,GBP,,60,60,seconds,2.4150000000000000,2.4150000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"685",Samoa,GBP,,60,60,seconds,2.4150000000000000,2.4150000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"686",Kiribati,GBP,,60,60,seconds,2.4150000000000000,2.4150000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"687",New Caledonia,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"688",Tuvalu,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"689",French polynesia,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"690",Tokelau,GBP,,60,60,seconds,2.4150000000000000,2.4150000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"691",Micronesia,GBP,,60,60,seconds,2.4150000000000000,2.4150000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"692",Marshall islands,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"699",United States Minor Outlying islands,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"7",Russian Federation,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"76",Kazakhstan,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"77",Kazakhstan,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"800",Int. freephone service,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"808",Int. Shared Cost Service (ISCS),GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"81",Japan,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"82",Korea (South),GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"84",Viet nam,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"850",Korea (North),GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"852",Hong Kong,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"853",Macau,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"855",Cambodia,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"856",Lao,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"86",China,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"870",Inmarsat SNAC - Inmarsat (India Ocean) A [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN] [+XSN],GBP,,1,1,seconds,9.2000000000000000,9.2000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"871",Inmarsat (Atlantic ocean-east),GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"872",Inmarsat (Pacific ocean),GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"873",Inmarsat (Indian ocean),GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"874",Inmarsat (Atlantic ocean-west),GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"878",Universal personal telecomm service (upt),GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"880",Bangladesh,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"881","Global Mobile Satellite System (GMSS) - Global Mobile Satellite System, Iridium 6 [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS] [+XGS]",GBP,,1,1,seconds,9.2000000000000000,9.2000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"882",International networks shared code - Satellite as Global,GBP,,1,1,seconds,0.04600000000000000000,0.04600000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"88216","Thuraya (Shared code) - International Networks, Telespazio S.p.A./ EMSAT [+XPN] [+XPN] [+XPN]",GBP,,1,1,seconds,9.2000000000000000,9.2000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"883",International networks shared code - Satellite as Global,GBP,,1,1,seconds,0.04600000000000000000,0.04600000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"886",Taiwan,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"888",Telecomm for disaster relief (tdr),GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"90",Turkey,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"91",India,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"92",Pakistan,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"93",Afghanistan,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"94",Sri Lanka,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"95",Myanmar,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"960",Maldives,GBP,,60,60,seconds,2.4150000000000000,2.4150000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"961",Lebanon,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"962",Jordan,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"963",Syrian Arab Republic,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"964",Iraq,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"965",Kuwait,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"966",Saudi Arabia,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"967",Yemen,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"968",Oman,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"970",Palestinian territory,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"971",United Arab Emirates,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"972",Israel,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"973",Bahrain,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"974",Qatar,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"975",Bhutan,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"976",Mongolia,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"977",Nepal,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"979",Int. Premium Rate Services (IPRS),GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"98",Iran,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"991",Trial shared code,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"992",Tajikistan,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"993",Turkmenistan,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"994",Azerbaijan,GBP,,60,60,seconds,2.6450000000000000,2.6450000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"995",Georgia,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"996",Kyrgyzstan,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRVF,Vodafone UK Ltd.,United Kingdom,,"998",Uzbekistan,GBP,,1,1,seconds,0.02001000000000000000,0.02001000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GEOMA,MagtiCom Ltd,Georgia,,"44",United Kingdom,GBP,,60,60,seconds,2.8383330550000000,2.8383330550000000,minutes
TELZ4,2023-12-01,VOICE_MO,GHAGT,Vodafone Ghana (One Touch),Ghana,,"44",United Kingdom - UNITED KINGDOM (447781*),GBP,,1,1,seconds,0.02821658400000000000,0.02821658400000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GHASC,Scancom Limited,Ghana,,"44",United Kingdom,GBP,,60,60,seconds,0.82233023550000000000,0.82233023550000000000,minutes
